Sample_Site,DATE,Sp,root_leaves,Plot_ID,Plot_num,Treatment,Tube#,Plot,code,1-Methyladenosine,1-Methylhistidine,2_3-Dihydroxybenzoate,2-hydroxyglutaric acid,3_4-Dihydroxyphenylacetate (DOPAC),3-Methylphenylacetic acid,4-Pyridoxate,Acetyllysine,Aconitate,Adenosine,ADP-glucose,AICAR,Alanine/Sarcosine,Allantoate,Allantoin,alpha-Ketoglutarate,aminocaproic acid,AMP/dGMP,Anthranilate,Arginine,Ascorbate,Asparagine,Aspartate,Citraconate,Citrate/isocitrate,Citrulline,Creatine,Creatinine,Cystathionine,Cysteine,Cytidine,Cytosine,dCDP,Deoxyadenosine,deoxycytidine,Deoxyuridine,Dimethylglycine,FAD,GDP,Glucosamine,Glutamine,Glutathione,Glycerate,Guanine,Guanosine,Histamine,Histidine,Histidinol,homocitrulline,Homoserine/Threonine,hydroxybutyrate,Hydroxyisocaproic acid,Hydroxyproline,Indole,Indole-3-carboxylate,Indoleacrylate,Jasmonate,Kynurenic acid,Lactate,L-Argininosuccinate,Leucine/Isoleucine,Lysine,Malate,Methionine,Methionine sulfoxide,myo-Inositol,N-Acetyl-beta-alanine,N-Acetylglutamate,NAD+,NADP+,Nicotinamide,Nicotinate,Ophthalmate,Ornithine,Orotate,Pantothenate,Phenylalanine,Phenyllactic acid,Phenylpropiolic acid,Phenylpyruvate,Phosphoenolpyruvate,pimelic acid,Prephenate,Proline,Pyridoxine,Pyroglutamic acid,Pyruvate,Quinolinate,Ribose phosphate,S-Adenosyl-L-methioninamine,Salicylate,Sedoheptoluse bisphosphate,Serine,Shikimate,S-Methyl-5--thioadenosine,S-Ribosyl-L-homocysteine,Succinate/Methylmalonate,Sucralose,Taurine,Thiamine,Thymidine,Thymine,Trehalose/Sucrose,Tryptophan,Tyrosine,Uracil,Uridine,UTP,Valine/betaine,Vanillin,Xanthine,Xanthurenic acid,Xylitol,xylose
RMBL,42583,POPR,root,5,5,C,156,5,RMBL.POPR.root.5.C,25070.53723,10.89297832,46083.39303,13046.2394,37.32107446,8627.165881,26902.54477,9543.110273,340330.3487,3203.875589,0,108.0583412,25319.50047,5056.72196,692.9049953,316.8226202,238440.9048,0,1115.961357,23881.10273,0,212381.9039,64738.58624,607533.2705,1615901.037,7039.01508,0,26.89021678,26.36851084,0,24132.24317,365.9555137,0,0,20375.90952,7166.122526,23544.30726,0,0,1212.886899,165034.4958,0,25003.86428,3099.774741,7405.517436,0,3553.985862,0,0,115842.6956,186017.1536,4401.549482,481.7690858,0,0,0,121420.7352,168.360132,640145.6173,241.333459,235524.9764,591.8882187,8962989.632,8005.719133,1063.671065,2040.99246,1154.454288,1247.871819,0,0,27.23634307,99554.85391,37.64840716,1676.534402,0,21675.52309,67743.35533,2179.115928,0,9852.827521,4222.164939,37016.92743,820.9948162,152658.1527,81.28652215,133322.3374,108904.4298,2660.050895,0,0,61175.51367,0,31577.45523,449.3825636,242175.2121,0,306825.5419,0,19310.91423,0,29528.16211,112.4791706,2344223.374,24108.22809,32383.78888,56099.34025,177483.7889,335.3967955,66002.67672,5701.305372,0,0,103853.5344,84897.76626
RMBL,42583,POPR,root,6,6,W,157,5,RMBL.POPR.root.6.W,131175.8687,284.7720077,454021.2355,92465.91699,770.2292471,52811.89189,120130.9846,60344.96139,5731611.004,13442.49035,0,37345.43436,145896.7181,27890.65637,15892.52896,1032.515444,2260186.293,0,9295.843629,23384.74903,2012.067568,941228.3784,815324.9035,4519008.687,28377220.08,28785.28958,3440.949807,4976.949807,0,0,48792.25869,499.8646718,90.55920849,0,37464.7973,37875.13514,88237.89575,0,0,2471.680502,617146.5251,0,255023.6486,20569.67181,59939.50772,0,22976.89189,0,99.89131274,780754.3436,2016575.29,11229.26641,2772.680502,0,0,64.76055019,173556.7568,1517.22973,6913799.228,2581.247104,2254706.564,211.08639,115699324.3,80166.00386,2000.638996,297255.888,20832.57722,14209.42085,0,0,42.14364865,331225.6757,380.0644788,1893.954633,1584.57529,337597.8764,596975.2896,28392.59653,72.78640927,117141.1197,17811.63127,462914.0927,11917.03668,487739.1892,0,904094.4981,727690.7336,6671.245174,6655.762548,919.6351351,498220.2703,0,230322.1042,2419.69305,401971.5251,0,2768929.537,2091.342664,170558.9768,0,83683.58108,495.8687259,7002268.34,145923.3591,231248.0695,375017.3745,824660.4247,1022.330116,350462.4517,925700.1931,832.9240347,4223.434363,305805.5019,788990.5405
RMBL,42583,POPR,root,7,7,C,158,7,RMBL.POPR.root.7.C,105132.4811,721.3830492,821150.4735,28036.60985,3371.486742,52432.55682,186016.1932,170528.0303,5195614.583,11677.4053,0,12094.69697,197273.7689,150177.5568,31254.84848,1725.385417,5433660.038,130.1248106,18050.45455,448735.6061,1447.003788,17763740.53,12433.95833,2372226.326,48186145.83,88303.58902,73.01788826,915.7698864,215.1329545,0,92294.63068,1918.699811,495.4745265,0,75210.07576,68622.65152,266482.7652,301.9700758,0,16931.62879,6377437.5,0,767822.3485,71466.47727,43861.11742,0,116229.1667,0,939.4726326,1925880.682,2145436.553,21567.30114,2068.211174,751.9233902,0,67.17399621,158527.4621,523.0995265,5802117.424,44786.25,5424999.053,3242.431818,169887310.6,141593.1818,26704.81061,766477.7462,49096.11742,53173.25758,0,0,0,676481.25,1913.199811,32121.0322,10678.62689,348450.5682,1100799.242,19602.38636,624.0557765,113300.1894,53230.94697,298951.0417,4544.858902,513472.1591,2302.452652,3084129.735,2189432.765,6408.780303,7569.637311,0,415988.8258,83.72533144,690009.8485,6929.792614,494657.1023,0,4607322.917,192.4178977,336245.0758,1137.642992,183183.6174,2058.552083,4851664.773,457087.6894,441120.8333,390525,1312718.75,2508.195076,972017.0455,184529.9242,2498.011364,3150.925189,214991.6667,583618.75
RMBL,42583,POPR,root,8,8,W,159,7,RMBL.POPR.root.8.W,59094.44015,0,193660.6178,9630.690154,55.03831081,13315.84942,37042.95367,24537.7027,284504.1506,1652.180502,0,2030.42471,57901.76641,6573.755792,8738.678571,361.971139,652894.112,0,1394.527027,29894.51737,183.7323359,236401.5444,295008.0116,681376.1583,2106470.077,16545.79151,47.80986486,1029.73166,273.6105212,0,34361.45753,446.4837838,0,0,42223.89961,19559.53668,40611.00386,0,0,1263.640927,184896.0425,0,75226.5251,4625.734556,10299.80695,0,23796.5444,0,0,239503.9575,806399.8069,18012.97297,611.842278,0,0,0,165902.9923,189.5782819,3586444.015,30.41727799,649857.722,975.9459459,10603281.85,19029.66216,5360.02027,3591.578185,6282.738417,3522.366795,0,0,0,168008.3977,241.4564672,5231.625483,209.355888,73982.43243,177243.3398,5832.361004,305.1591699,32471.43822,6623.579151,77862.20077,589.7555019,51821.73745,40.84218147,833261.9691,450608.2046,3063.765444,0,268.9783784,103160.6178,0,135141.7954,2010.800193,249497.3938,0,652307.722,0,41781.50579,0,65601.40927,370.753861,1153244.208,32687.23938,78208.99614,149222.3938,334503.2819,4676.98166,144842.9537,28504.39189,82.96705598,80.00138996,247740.1544,223839.5753
RMBL,42583,POPR,root,9,9,C,160,9,RMBL.POPR.root.9.C,24519.79827,89.37192123,148732.853,9492.748319,145.6337176,20515.60038,37249.64457,22259.71182,1553950.048,3938.955812,0,1352.699328,69675.52354,9363.611912,461.8707973,701.7395773,629234.39,78.72332373,6131.49952,73027.60807,128.2182517,823823.2469,382647.2622,1107779.059,9859807.877,15792.12296,155.5334294,1914.237272,245.1533141,0,15493.16042,300.1383285,132.4655139,0,26809.33718,13431.2488,72930.87416,0,0,4340.945245,830593.0836,0,83891.13353,5779.057637,12923.29491,0,14771.5562,0,82.18097983,375541.4025,537799.8079,8388.818444,3728.09414,0,0,0,165227.0893,176.7777137,1530718.54,543.2024976,626127.7618,3238.730067,23973832.85,19871.4121,8405.279539,13084.6878,4181.235351,4835.041306,0,0,40.71480307,11252.37272,218.8557157,7139.935639,3193.026897,46113.65994,196697.0221,3622.948127,0,23740.59558,11031.68108,61211.82517,194.2545629,252810.1825,52.26705091,231032.9491,319739.9616,13365.89817,200.6164265,0,115298.367,0,140015.8501,3595.914505,276656.5802,38.02341018,903806.244,0,74399.30836,0,33820.96061,751.5479347,2597573.487,36257.82901,52387.43516,93745.63881,382091.8348,4266.341979,166641.0183,3444.226705,41.44369837,91.99131604,239725.8405,217709.5101
RMBL,42583,POPR,root,10,1,W,161,9,RMBL.POPR.root.1.W,35942.4836,72.48421743,44721.59325,30740.43112,826.4971884,23234.7985,32867.76945,18118.02249,1543533.271,4375.68135,0,876.5616682,47287.79756,18221.9119,236.1307404,637.9145267,462382.4742,67.21251172,1506.228679,23786.68229,183.3228679,926779.85,583326.1481,1700832.24,57031265.23,13748.06935,86.5381537,939.8341143,82.42747891,0,4981.237113,56.99683224,0,0,15849.10965,9968.9597,31414.25492,0,0,1640.653233,587964.0112,0,90462.53983,2662.525773,19825.22024,0,19546.91659,38.24907216,241.3099344,264645.2671,993192.1275,19693.30834,95.7371134,0,57.44499531,0,117470.6654,2525.450797,4701754.452,1330.639175,458884.3486,347.4220244,23531265.23,13847.32896,12071.92127,61237.95689,4886.502343,6333.308341,0,0,62.75221181,160295.5014,271.4442362,1222.372071,0,32107.17901,183498.7816,8047.253046,252.1634489,15716.05436,15501.72446,47973.25211,118.3227741,42599.32521,14.95079663,744829.0534,131546.2043,3272.192127,163.6727273,460.11612,136773.9456,0,164524.5548,1586.255858,254381.1621,0,594263.8238,0,21291.15276,0,29229.00656,55.55393627,2678045.923,30697.59138,77767.40394,31232.75539,286090.6279,2602.180881,140286.2231,1486.309278,0,50.68402062,56138.10684,54464.68604
Kessler,42552,SPCO,leaves,1W,1,W,162,1,Kessler.SPCO.leaves.1.W,201579.0291,19755.24272,16081737.86,633216.0194,1789246.602,21936.97087,2733949.515,841094.9515,127218640.8,234570.0971,141.7659223,91391.85437,1461866.99,13842.56311,49407.8835,10005582.52,18666485.44,12765.16505,3161.771845,31706.8932,375381.4563,1865473.786,70725.72816,26029213.59,1400888350,8347.333981,0,484.6035922,0,0,870221.068,18091.17476,230.8464078,19966.87379,180465.9223,26005.48544,281561.2621,4005.293204,0,10239.90291,1683091.262,7135.534951,7107997.087,1054735.922,602035.2427,0,972742.7184,9665.141748,0,2109270.874,40535.86408,970277.9612,7334.629126,18903.62136,24369.16505,3616.605825,397265.8252,222483.1068,855895.6311,0,18639766.99,58172.46602,2306995146,709878.932,184073.5922,25135184.47,267841.7476,1000400.971,173.3186408,0,220.8902913,8209.649515,214.6469903,9905.271845,127619.3204,2244451.456,3158198.058,953514.6602,798.5739806,741366.2136,158.8040777,201848.932,101829.0291,227134.1748,2454021.359,416686.6019,8213580.583,11068.78641,358876.4078,0,1929246.602,1326.003883,1511170.874,4793179.612,35056.46602,4495.112621,4168184.466,0,51737.92233,0,23299.51456,116676.7961,4775940.777,2400315.534,2698711.65,91861.19417,2769818.447,0,962418.0583,798256.3107,51.61219417,147125.2427,4106513.592,1893634.951
Kessler,42552,SPCO,leaves,1C,1,C,163,1,Kessler.SPCO.leaves.1.C,99424.18112,7899.888247,19040000,124882948,846678.3237,20856.74374,1758550.096,626192.2929,120300192.7,161836.3198,256.4239884,236673.7958,1800898.844,0,94181.95568,12112668.59,11872466.28,36580.49133,50.18740848,31573.27553,297901.4451,465938.7283,23009.42197,23809913.29,1425024085,10056.21387,172.0289017,157.8477842,0,0,689175.4335,14657.90944,0,3137.429672,28379.23892,5493.533719,340463.4875,4815.677264,0,12794.4316,1293168.593,3183.739884,13286107.9,983483.6224,295906.262,0,429912.4277,18562.16763,129.9583815,3645644.509,122785.4528,1111347.784,9744.412331,5440.910405,28580.55877,6609.131985,352765.0289,113538.4393,432492.2929,0,11858930.64,68645.72254,2010526975,532093.6416,98052.98651,35746001.93,142490.0771,462814.0655,4188.565511,0,444.3858382,382433.526,162.4949904,5070.870906,134148.5549,2979917.148,2792991.329,1669024.085,984.9518304,1211445.087,0,9491.022158,92895.89595,149101.2524,1009631.021,310008.2852,3596252.408,46715.04817,351340.5588,286.2516378,2424694.605,3698687.861,1121999.037,5032110.79,39409.47977,1357.848748,4721828.516,0,73718.43931,0,36167.80347,87629.82659,2508094.412,856945.5684,1989689.788,26835.04817,3086142.582,0,1190079.961,214897.5915,0,151522.736,5576701.349,1949016.378
Kessler,42552,SPCO,leaves,2C,2,C,164,2,Kessler.SPCO.leaves.2.C,117577.4609,7009.891444,23533072.68,0,235500.828,85795.58418,1412438.822,572274.241,148793468.3,198654.3698,1555.73965,94016.46734,528446.0902,0,89438.85925,19812603.5,12397019.32,58631.29715,413.1880405,65388.29807,416948.85,294989.0524,22883.02668,32549052.44,1178611776,3933.430543,80.41631095,3165.452622,0,0,819762.9255,16043.44066,4985.159154,2936.778289,55542.72309,12655.72217,237981.4167,1625.197792,0,23918.67525,713724.655,365.2523459,19021619.14,693816.7433,396958.6017,53.54435143,198893.9282,1052.355106,0,2773682.613,57974.9126,897568.0773,12904.13983,7415.01012,62435.70377,459.2470101,261453.7259,358663.2935,3254991.72,49.21111316,12382069.92,84343.61546,2354606256,463334.4986,38654.02024,44393799.45,167494.0202,348204.6918,243.5435143,0,279.5196872,22862.4931,0,8655.900644,67776.96412,2591093.836,2572664.213,102832.7507,375.375253,1019515.179,469.6675253,10085.40018,91399.31003,198012.1435,870282.7967,936460.9016,10760938.36,34709.81601,374829.1628,722.6865685,2844256.67,12866090.16,303943.3303,5726773.689,50490.50598,1153.213431,5288345.906,0,91668.21527,0,8708.823367,122784.5446,6333955.842,1158494.02,1997383.625,129541.6743,3830846.366,0,501856.9457,870631.3707,0,174676.5409,3126987.121,974661.4535
Kessler,42552,SPCO,leaves,2W,2,W,165,2,Kessler.SPCO.leaves.2.W,165631.7387,23954.9218,30874369.83,3245287.948,2816617.295,8754.548298,1553541.858,572437.7185,133376081,301662.2815,0,0,1759804.048,0,27877.88408,1136846.366,18032934.68,10783.66145,345.3414903,19586.55014,290726.7709,621771.7571,29600.092,28641113.16,1266611776,11894.21343,0,942.8215271,0,0,611420.1472,10887.97608,297.4911684,12294.24103,68182.13431,427.8334867,184058.0497,8782.870285,170.074701,25443.30267,2345567.617,7894.706532,12564112.24,1272555.658,160136.7065,395.5846366,806866.0534,1502.328427,0,2222657.774,130019.1352,1020357.866,13853.10028,18932.28151,34876.39374,10951.39834,204429.8988,187850.414,2501534.499,0,18009080.04,29207.35971,2449270469,691413.6155,103203.4959,108511223.6,145858.2337,835520.7912,6494.840846,0,452.0955842,738.9463661,0,1247.543698,103197.5161,1948114.075,2964934.683,1864785.649,366.149954,598720.2392,0,10938.63845,69467.90248,350464.3054,2331877.645,420054.2778,10923836.25,2822.711132,310706.3477,837.9436983,4491676.173,8005880.405,971963.2015,3772578.657,2456.230911,6536.286109,3986264.029,0,24084.06624,0,28101.37075,89689.71481,5786662.374,2448181.233,2981616.375,21128.72125,2990384.545,0,1199386.385,241759.7976,0,211157.1297,3843695.492,3872143.514
Kessler,42552,SPCO,leaves,3C,3,C,166,3,Kessler.SPCO.leaves.3.C,105587.5723,3226.65896,18689489.4,3626733.141,776586.1272,6452.599229,2023362.235,547578.9017,127625626.2,156401.1561,0,123371.6763,897534.5857,832.0207129,74939.84586,12601107.9,12609865.13,23269.11368,456.7385356,63736.49326,348415.5106,430059.4412,22642.58189,28222398.84,1167724470,3142.904624,0,190.9146435,0,0,690024.3738,16430.32755,230.3157996,6833.734104,77774.52794,11255.10597,184112.6204,4475.419075,0,8792.649326,1060379.576,172.2763969,12861666.67,1119738.921,429070.5202,0,372333.7187,7204.306358,0,2742438.343,118116.6667,1282422.929,11555.41426,5532.177264,28640.47206,10418.10212,271369.5568,192628.0347,3867745.665,0,12587861.27,74451.27168,2411592486,459198.8439,84543.70906,41930761.08,124736.6089,529889.0173,157.6643545,0,3685.611753,534.3746628,150.482948,6647.209056,124228.2274,2131471.098,2131900.771,1603302.505,1211.483622,1189182.081,89.00908478,4054.734104,71114.72062,143279.9615,1947174.374,473544.605,3380893.064,14322.63969,324611.079,0,3144532.755,9050956.647,936201.8304,3940680.154,68432.88054,1771.488439,5084014.451,0,105255.2023,0,42198.921,85186.1079,9364938.343,1040320.809,1893431.599,36590.28902,2754290.944,0,874045.5684,360643.6416,0,231328.2274,1542610.79,1080697.495
Kessler,42552,SPCO,leaves,3W,3,W,167,3,Kessler.SPCO.leaves.3.W,96791.81233,8185.787489,44423072.68,121726862.9,37064.04784,13561.55474,1663218.031,341482.0607,112374885,132146.9181,268.6165593,110372.6771,881094.8482,255.1337626,96936.61454,28636568.54,10979963.2,8091.847286,249.0646734,51495.32659,475961.9135,6953751.61,15500.63477,21627129.71,1506191352,3316.518859,0,707.0441582,1309.648574,0,684034.8666,14631.66513,21249.45722,5102.345906,77584.57222,31652.4379,199336.8905,3679.449862,0,19945.36339,1815714.811,370.3543698,11186550.14,340608.7397,516882.7967,2387.786569,1602840.846,4747.599816,288.8446182,2535050.598,178323.919,652996.3201,16305.63017,23855.40018,48928.68445,3455.112236,267769.5492,15264.01104,8065930.083,0,10969466.42,70894.42502,1766721251,380306.5317,93999.63201,37399024.84,94421.71113,321074.609,327.1165593,0,934.3955842,9926.218951,150.3551058,8837.773689,62788.00368,2604102.116,2156544.618,317591.7203,243.1433303,659689.2364,0,82625.40938,144261.2695,258578.9328,551012.1435,90731.99632,4854366.145,13651.04876,252720.7912,306.7313707,6964362.466,4891727.691,1233771.849,4340205.152,32681.04876,3073.300828,4295227.231,0,112417.3873,0,8695.046918,184070.8372,8130550.138,3200513.339,1776143.514,27191.49034,2496516.099,0,658630.5428,336317.9393,0,167498.1601,644433.7626,1997696.412
Kessler,42552,SPCO,leaves,4C,4,C,168,4,Kessler.SPCO.leaves.4.C,138879.1434,9437.271881,27728528.86,83443454.38,709721.6946,6975.998138,2720696.462,914465.5493,114760335.2,190829.0503,0,90257.23464,1696000,6379.60149,18140.34451,5827510.242,16991359.4,12724.50652,1371.510242,13204.24581,293060.149,4118841.713,163631.8436,27368258.85,977608938.5,13237.68156,141.3598696,1768.831471,0,0,949147.1136,22623.72439,0,13250.96834,147556.9832,26086.66667,448730.1676,5380.662011,0,18978.16574,3732170.391,176.1032588,28349506.52,1267568.901,546279.6089,254.2690875,609492.9236,11054.87896,0,8147992.551,155340.0372,2283417.132,9522.057728,6219.011173,25191.946,6033.333333,332264.9907,41576.63873,4951980.447,48.42708566,16970400.37,109009.4972,2206487896,572703.2588,142679.6089,37203519.55,270765.27,937744.879,575.8515829,0,4739.471136,8490.941341,86.34654562,4383.142458,104350.6518,1908175.047,3022693.669,1741598.696,264.8894786,1576511.173,185.2752328,186408.0074,79432.82123,401347.2998,2457741.155,16534.60894,3783449.721,16674.88827,335668.2495,251.3099628,7439700.186,4157207.635,1679045.624,2822815.642,94485.28864,9406.387337,4582960.894,0,31763.72439,0,37841.59218,98808.93855,1728777.467,1020971.136,2915878.957,60983.8175,3937972.998,0,1812781.192,394059.311,52.01624767,228818.2495,2864774.674,2225727.188
Kessler,42552,SPCO,leaves,4W,4,W,169,4,Kessler.SPCO.leaves.4.W,114875.3846,13009.91346,25327836.54,94548471.15,1590074.038,10741.47115,2851898.077,419900.6731,91020298.08,130461.8269,0,102973.6538,1948654.808,1876.455769,24619.95192,11576048.08,9622519.231,11661.30769,4510.945192,14963.31731,316141.5385,2788542.308,37473.22115,18859740.38,1221098077,2768.961538,90.44651923,1641.340385,0,0,505197.2115,10378.91346,0,2360.171154,37871.25962,4204.284615,252395.7692,7013.055769,88.65125,22901.65385,1921845.192,1799.814423,20029692.31,1028995.192,105389.7115,0,443648.3654,19244.18269,0,4461470.192,78943.47115,628475.4808,11877.97115,2133.550962,27719.71154,3527.025962,231040.1923,172066.5385,4237950.962,116.2819231,9610373.077,87870.92308,1988583654,452576.6346,92660.06731,23854336.54,169687.2115,664975.1923,392.5555769,0,2643.443269,451195.2885,2647.025,5007.756731,75147.11538,1323418.269,1938132.692,573184.1346,740.9594231,377771.7308,238.4269231,136830.3846,105788.75,298795.1923,2024247.115,195118.9423,12641346.15,7156.556731,200896.3462,241.8226923,5269164.423,2512336.538,1199034.615,3650636.538,74368.94231,430.1425,2777596.154,0,8272.195192,0,60697.86538,135016.7308,5686927.885,686307.1154,1510773.077,19150.625,2288548.077,0,999340.3846,498633.2692,0,121772.1154,3620013.462,1163941.346
Kessler,42552,SPCO,leaves,5C,5,C,170,5,Kessler.SPCO.leaves.5.C,71827.80627,5002.902184,15286096.87,65757986.7,751604.7483,7230.40076,3344796.771,376121.5575,524239031.3,191516.7142,0,252096.3913,1602343.78,11073.54226,66257.46439,3306773.029,9493204.179,7732.305793,373.1150997,31900.49383,112033.3333,1144912.631,10461.27255,486503228.9,437402659.1,2707.31339,320.1530864,1116.008547,0,107.1946819,589695.5366,15041.434,0,2724.453941,72015.17569,9007.509022,352233.6182,2891.206078,0,45129.00285,2013851.852,0,7122898.386,551806.2678,454840.4558,932.3296296,578751.1871,9102.874644,0,4436591.643,110540.6458,555723.4568,6225.17189,3934.557455,16177.47388,844.2851852,251340.1709,62838.02469,2599613.485,0,9482113.01,99591.16809,1247973409,410109.1168,92068.8509,16630493.83,71789.52517,505404.6534,603.1354226,0,659.3965812,314711.9658,10108.21462,4307.753086,30787.90123,1268610.636,3087525.166,371656.5052,148.1192783,764428.1102,297.1278253,19518.75594,80744.99525,281220.7028,1220184.236,438818.9934,2965621.083,273583.3808,247266.3818,114.1102564,1708053.181,2873531.814,1140031.339,2373757.835,19651.7094,3751.096866,3568830.959,0,34265.21368,0,177226.0209,68608.11016,1381631.529,1029732.194,1818917.379,25924.72934,2068301.994,0,1139488.129,174939.6011,0,62203.74169,2783183.286,1531316.239
Kessler,42552,SPCO,leaves,6C,6,C,172,6,Kessler.SPCO.leaves.6.C,85850.84586,4411.930451,14676851.5,78685460.53,730336.6541,16336.62594,1984143.797,588940.4135,102208082.7,206204.6053,138.1305451,177113.1579,1645777.256,609.306015,70732.36842,8967713.346,12877152.26,14123.60902,862.4916353,42900.14098,206459.1165,1252018.797,14875.78008,22653834.59,891099248.1,15471.64474,0,605.1601504,0,0,819101.7857,12658.65602,0,9641.475564,138134.3985,30568.43985,258185.4323,1627.984962,0,37167.78195,1731608.083,436.350188,10784295.11,665920.5827,343395.4887,0,486732.1429,405.468797,251.3494361,3389555.451,131359.5865,606432.5188,9552.659774,9261.868421,38007.53759,2836.50282,288298.4023,274446.6165,2557585.526,0,12860375.94,87697.57519,1581960526,481381.9549,98980.92105,29531889.1,143434.3045,446781.015,0,0,1319.972744,10936.72932,3654.652256,5257.128759,141052.8195,1594534.774,4358404.135,832602.0677,100.1694549,1149199.248,298.2823308,238002.2556,71853.27068,284617.8571,1506323.308,335290.6955,3877709.586,32987.46241,387848.2143,309.5968985,2078211.466,3814860.902,1024403.195,3594824.248,68724.73684,4038.951128,5003455.827,0,47259.89662,0,189582.0489,95100.46992,1589724.624,1340156.955,2074159.774,32365.66729,2468069.549,0,907359.4925,143764.1917,0,241134.3045,1903530.075,3044192.669
Kessler,42552,SPCO,leaves,6W,6,W,173,6,Kessler.SPCO.leaves.6.W,85521.67969,5759.050781,6485340.82,88181503.91,266001.4648,8122.237305,1645952.148,578332.2266,101142773.4,174806.543,0,199431.1523,1756669.922,6847.53418,39275.37109,9847207.031,12346738.28,23683.125,353.3553711,48557.64648,262773.5352,992511.7188,15002.50977,21627832.03,1021112305,2153.209961,132.4,1380.220703,0,0,699866.2109,12608.14453,519.8838867,981.2382813,54600.67383,2477.576172,254423.5352,4171.267578,0,18189.44336,1149212.891,208.5709961,7422274.414,700425.7813,576252.5391,125.0802734,619360.4492,13401.9043,0,2639303.711,45776.5918,813877.6367,5971.785156,7652.647461,23708.60352,634.5975586,261869.7266,240174.1211,3424832.031,75.24092773,12325292.97,70652.76367,1367914063,498581.25,66006.38672,17327802.73,171951.4648,411069.3359,179.8482422,0,1191.026367,12898.86719,3848.066406,4365.662109,105915.5273,1718313.477,2938236.328,1148389.648,44.97366211,421779.5898,73.82035156,125938.3789,109181.0547,70969.14063,1051099.609,344531.543,11544609.38,10709.375,191466.4063,243.1288086,568914.7461,3116.316406,930775.3906,2646056.641,48261.42578,4131.494141,3939138.672,0,22616.31836,0,77134.02344,117534.4727,4451839.844,1307475.586,1729521.484,26016.52344,1829961.914,0,1208223.633,58654.88281,0,128219.2383,4002620.117,736854.8828
